=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.11.25 16:51:58 =~=~=~=~=~=~=~=~=~=~=~=
Project 4 ready
268435472,0,0,0.000000,0.000000,0.000000
268435472,0,0,0.000000,13.000000,0.008929
268435472,0,0,0.000000,12.000000,0.010000
268435472,0,0,0.000000,11.333333,0.009479
268435472,0,0,0.000000,9.750000,0.010779
268435472,0,0,0.000000,9.000000,0.010838
268435472,0,0,0.000000,9.333333,0.012053
268435472,0,0,0.000000,9.571429,0.011767
268435472,0,0,0.000000,9.750000,0.011655
268435472,0,0,0.000000,9.555556,0.011732
268435472,0,0,0.000000,9.400000,0.012061
268435472,0,0,0.000000,9.090909,0.011665
268435472,0,0,0.000000,9.000000,0.011533
268435472,0,0,0.000000,9.230769,0.011483
268435472,0,0,0.000000,9.428571,0.011423
268435472,0,0,0.006944,9.600000,0.010854
268435472,0,0,0.013245,9.437500,0.010977
268435472,0,0,0.012346,9.529412,0.011074
268435472,0,0,0.011628,9.555556,0.010789
268435472,0,0,0.011111,9.473684,0.010661
268435472,-3,0,0.015873,9.450000,0.010249
268435472,-3,0,0.049751,9.571429,0.009969
268435472,-3,0,0.071090,9.590909,0.009834
268435472,0,0,0.074074,9.391304,0.009676
268435472,0,0,0.071111,9.375000,0.009723
268435472,0,0,0.066667,9.600000,0.009760
268435472,-3,0,0.078740,9.769231,0.009655
268435472,0,0,0.076923,9.629630,0.009846
268435472,0,0,0.075269,9.964286,0.009951
268435472,0,0,0.073171,9.896552,0.009894
268435472,0,0,0.071186,9.833333,0.010251
268435472,0,0,0.068852,9.838710,0.010394
268435472,0,0,0.066667,9.843750,0.010540
268435472,0,0,0.064815,9.818182,0.010612
268435472,0,0,0.063444,9.735294,0.010518
268435472,0,0,0.061047,9.828571,0.010650
268435472,0,0,0.059659,9.777778,0.010496
268435472,0,0,0.058172,9.756757,0.010461
268435472,0,0,0.056757,9.736842,0.010367
268435472,0,0,0.056000,9.615385,0.010381
268435472,0,0,0.055118,9.525000,0.010427
268435472,0,0,0.053708,9.536585,0.010439
268435472,0,0,0.052109,9.595238,0.010490
268435472,0,0,0.051220,9.534884,0.010317
268435472,0,0,0.049645,9.613636,0.010292
268435472,0,0,0.048951,9.533333,0.010269
268435472,0,0,0.051802,9.652174,0.010232
268435472,-3,0,0.059211,9.702128,0.010172
268435472,0,0,0.057940,9.708333,0.010156
268435472,0,0,0.057447,9.591837,0.010199
268435472,0,0,0.056842,9.500000,0.010157
268435472,0,0,0.055556,9.529412,0.010185
268435472,0,0,0.054878,9.461538,0.010141
268435472,0,0,0.053360,9.547170,0.010095
268435472,0,0,0.052224,9.574074,0.010070
268435472,0,0,0.053333,9.545455,0.010148
268435472,0,0,0.052731,9.482143,0.010047
268435472,0,0,0.051565,9.526316,0.010013
268435472,0,0,0.050817,9.500000,0.010070
268435472,0,0,0.049558,9.576271,0.010101
268435472,0,0,0.048611,9.600000,0.010082
268435472,0,0,0.050934,9.655738,0.010120
268435472,0,0,0.049587,9.758065,0.010205
268435472,0,0,0.049020,9.714286,0.010265
268435472,0,0,0.048000,9.765625,0.010215
